Brand,Level 1,Level 2,Level 3,Actual Tactic,BUDGET_WEEK_START_DT,C1,C2,C3,C4,CPM,Actual Spend (Selected Months),ADJUSTMENT_FACTOR,REF_ADJ_FCTR,ECOMM_ROI,TACTIC_ADJ_FCTR,SEASONAL_ADJ_FCTR,ADSTOCK_X,CURVE_TYPE,ADSTOCK_WEEK,ADSTOCK,MONTH_YEAR,Group Tactic,FEC_FCTR,Yearly,Quarterly,Monthly,Tactic,Actual FEC,Actual Profit,GRP_MIN_BOUND_SPEND,GRP_MAX_BOUND_SPEND,MIN_BOUND,MAX_BOUND,JOB_ID,USER_EMAIL,COMMENTS,DESCRIPTION,DATE,PERIOD_TYPE,MONTH_LIST,CHANNEL_TYPE,TACTIC_LIST,OPTIMZED_SPEND,ADSTOCK_X_Sim,OPTIMIZED_PROFIT,OPTIMIZED_FEC,OPTIMZED_SPEND_110,ADSTOCK_X_Sim_110,OPTIMIZED_PROFIT_110,OPTIMZED_SPEND_TIME,OPTIMZED_SPEND_ITR,OPTIMZED_SPEND_MAX,ADSTOCK_X_Sim_MAX,OPTIMIZED_PROFIT_MAX,OPTIMIZED_FEC_MAX,OPTIMZED_SPEND_MAX_110,ADSTOCK_X_Sim_MAX_110,OPTIMIZED_PROFIT_MAX_110,OPTIMZED_SPEND_MAX_TIME,OPTIMZED_SPEND_MAX_ITR,STATUS,BATCH_ID,SELECTED_MONTHS,OPT_TYPE,OPT_TYPE_VALUE,LOCK_PERIOD,LOCK_MIN_BOUND,LOCK_MAX_BOUND,BRAND_LIST,COEF_ADJU,CPM_ADJU,LTE_FCTR,Actual LTE Profit,Actual LTE FEC,TARGET,OPTIM/SIM_LTE_PROFIT,OPTIM/SIM_LTE_FEC,Target_LTE_Profit,Actual ROI,OPTIMIZED_ROI
C5i,Incremental,Media,DIGITAL,_Youtube_Impressions,2025-01-06,-3.17273144789396,1.27436757550597,0.0,0,1,553904.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,_Youtube_Impressions,838920.809779562,838920.809779562,0.0,0.0,387732.8,720075.2000000001,20251119134521,test@gmail.com,test2,,19-11-2025 13:45,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",720075.2000000001,0.0,1232951.104119368,1232951.104119368,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,838920.809779562,838920.809779562,Revenue,0,0,0.0,1.5145599413969968,1.712253253714845
C5i,Incremental,Media,TRADITIONAL,TV_GRPs_Own,2025-01-06,3257689.17009373,-5.73402116400205e-07,4968976.85418113,0,1,3414722.0,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,TV_GRPs_Own,1061667.67777043,1061667.67777043,0.0,0.0,2390305.4,4439138.600000001,20251119134521,test@gmail.com,test2,,19-11-2025 13:45,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",4192419.73525529,0.0,1372569.226419702,1372569.226419702,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,1061667.67777043,1061667.67777043,Revenue,0,0,0.0,0.3109089635321499,0.32739308396947087
C5i,Base Total,Base Total,Base Total,Base Total,2025-01-06,33799760.8614093,-3.93382898500662e-07,7376994.74406895,0,1,0.0,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Base Total,124077577.10566053,124077577.10566053,0.0,0.0,3590523.299999993,6668114.699999987,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",0.0,0.0,124077577.10566053,124077577.10566053,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11024980.0888353,11024980.0888353,Revenue,0,0,0.0,2.14940425597147,2.157514281138598
C5i,Incremental,NonMedia,Promos,Any_Ad_Promo_Own,2025-01-06,33799760.8614093,-3.93382898500662e-07,7376994.74406895,0,1,5129318.99999999,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_Ad_Promo_Own,11024980.0888353,11024980.0888353,0.0,0.0,3590523.299999993,6668114.699999987,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",5392641.792995238,0.0,11634701.68145208,11634701.68145208,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11024980.0888353,11024980.0888353,Revenue,0,0,0.0,2.14940425597147,2.157514281138598
C5i,Incremental,NonMedia,Promos,Any_Display_Promo_Own,2025-01-06,-0.619711158920894,1.0,0.0,0,1,1935928.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_Display_Promo_Own,1052139.77347781,1052139.77347781,0.0,0.0,1355149.5999999999,2516706.4,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",2516706.4,0.0,1354239.312397186,1354239.312397186,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,1052139.77347781,1052139.77347781,Revenue,0,0,0.0,0.5434808388937037,0.5380998404888174
C5i,Incremental,NonMedia,TPR,Any_TPR_Own,2025-01-06,-0.113086792333869,1.0,0.0,0,1,12622250.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_TPR_Own,11385318.4276041,11385318.4276041,0.0,0.0,8835575.0,16408925.0,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",10637690.323748466,0.0,9468977.70216583,9468977.70216583,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11385318.4276041,11385318.4276041,Revenue,0,0,0.0,0.9020038762981323,0.8901347392136897
C5i,Incremental,Media,TRADITIONAL,Online_Coupon,2025-01-06,4.96986785511427,0.800960250592045,0.0,0,1,173580.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Online_Coupon,2371580.89639401,2371580.89639401,0.0,0.0,121505.99999999999,225654.0,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",225654.0,0.0,2950660.596747373,2950660.596747373,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,2371580.89639401,2371580.89639401,Revenue,0,0,0.0,13.662754328805221,13.076039408773491
C5i,Incremental,NonMedia,Promos,Promo_Leaflets,2025-01-06,0.776596435832932,0.999999999999999,0.0,0,1,418674.46,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Promo_Leaflets,919325.675169105,919325.675169105,0.0,0.0,293072.122,544276.7980000001,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",544276.7980000001,0.0,1183290.472989938,1183290.472989938,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,919325.675169105,919325.675169105,Revenue,0,0,0.0,2.195800706756999,2.1740601057000006
C5i,Incremental,Media,DIGITAL,_Digital_Display_Impressions,2025-01-06,-5.68657212521992,1.58184920605291,0.0,0,1,63044.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,_Digital_Display_Impressions,127964.932626749,127964.932626749,0.0,0.0,44130.799999999996,81957.2,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",81957.2,0.0,198962.1655579743,198962.1655579743,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,127964.932626749,127964.932626749,Revenue,0,0,0.0,2.029771788381908,2.4276349796964065
C5i,Incremental,Media,DIGITAL,_Youtube_Impressions,2025-01-06,-3.17273144789396,1.27436757550597,0.0,0,1,553904.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,_Youtube_Impressions,838920.809779562,838920.809779562,0.0,0.0,387732.8,720075.2000000001,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",720075.2000000001,0.0,1232951.104119368,1232951.104119368,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,838920.809779562,838920.809779562,Revenue,0,0,0.0,1.5145599413969968,1.712253253714845
C5i,Incremental,Media,TRADITIONAL,TV_GRPs_Own,2025-01-06,3257689.17009373,-5.73402116400205e-07,4968976.85418113,0,1,3414722.0,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,TV_GRPs_Own,1061667.67777043,1061667.67777043,0.0,0.0,2390305.4,4439138.600000001,20251120162746,test@gmail.com,test2,,20-11-2025 16:27,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",4192419.73525529,0.0,1372569.226419702,1372569.226419702,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,1061667.67777043,1061667.67777043,Revenue,0,0,0.0,0.3109089635321499,0.32739308396947087
C5i,Base Total,Base Total,Base Total,Base Total,2025-01-06,33799760.8614093,-3.93382898500662e-07,7376994.74406895,0,1,0.0,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Base Total,124077577.10566053,124077577.10566053,0.0,0.0,3590523.299999993,6668114.699999987,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",0.0,0.0,124077577.10566053,124077577.10566053,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11024980.0888353,11024980.0888353,Revenue,0,0,0.0,2.14940425597147,2.157514281138598
C5i,Incremental,NonMedia,Promos,Any_Ad_Promo_Own,2025-01-06,33799760.8614093,-3.93382898500662e-07,7376994.74406895,0,1,5129318.99999999,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_Ad_Promo_Own,11024980.0888353,11024980.0888353,0.0,0.0,3590523.299999993,6668114.699999987,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",5392641.792995238,0.0,11634701.68145208,11634701.68145208,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11024980.0888353,11024980.0888353,Revenue,0,0,0.0,2.14940425597147,2.157514281138598
C5i,Incremental,NonMedia,Promos,Any_Display_Promo_Own,2025-01-06,-0.619711158920894,1.0,0.0,0,1,1935928.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_Display_Promo_Own,1052139.77347781,1052139.77347781,0.0,0.0,1355149.5999999999,2516706.4,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",2516706.4,0.0,1354239.312397186,1354239.312397186,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,1052139.77347781,1052139.77347781,Revenue,0,0,0.0,0.5434808388937037,0.5380998404888174
C5i,Incremental,NonMedia,TPR,Any_TPR_Own,2025-01-06,-0.113086792333869,1.0,0.0,0,1,12622250.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_TPR_Own,11385318.4276041,11385318.4276041,0.0,0.0,8835575.0,16408925.0,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",10637690.323748466,0.0,9468977.70216583,9468977.70216583,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11385318.4276041,11385318.4276041,Revenue,0,0,0.0,0.9020038762981323,0.8901347392136897
C5i,Incremental,Media,TRADITIONAL,Online_Coupon,2025-01-06,4.96986785511427,0.800960250592045,0.0,0,1,173580.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Online_Coupon,2371580.89639401,2371580.89639401,0.0,0.0,121505.99999999999,225654.0,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",225654.0,0.0,2950660.596747373,2950660.596747373,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,2371580.89639401,2371580.89639401,Revenue,0,0,0.0,13.662754328805221,13.076039408773491
C5i,Incremental,NonMedia,Promos,Promo_Leaflets,2025-01-06,0.776596435832932,0.999999999999999,0.0,0,1,418674.46,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Promo_Leaflets,919325.675169105,919325.675169105,0.0,0.0,293072.122,544276.7980000001,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",544276.7980000001,0.0,1183290.472989938,1183290.472989938,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,919325.675169105,919325.675169105,Revenue,0,0,0.0,2.195800706756999,2.1740601057000006
C5i,Incremental,Media,DIGITAL,_Digital_Display_Impressions,2025-01-06,-5.68657212521992,1.58184920605291,0.0,0,1,63044.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,_Digital_Display_Impressions,127964.932626749,127964.932626749,0.0,0.0,44130.799999999996,81957.2,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",81957.2,0.0,198962.1655579743,198962.1655579743,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,127964.932626749,127964.932626749,Revenue,0,0,0.0,2.029771788381908,2.4276349796964065
C5i,Incremental,Media,DIGITAL,_Youtube_Impressions,2025-01-06,-3.17273144789396,1.27436757550597,0.0,0,1,553904.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,_Youtube_Impressions,838920.809779562,838920.809779562,0.0,0.0,387732.8,720075.2000000001,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",720075.2000000001,0.0,1232951.104119368,1232951.104119368,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,838920.809779562,838920.809779562,Revenue,0,0,0.0,1.5145599413969968,1.712253253714845
C5i,Incremental,Media,TRADITIONAL,TV_GRPs_Own,2025-01-06,3257689.17009373,-5.73402116400205e-07,4968976.85418113,0,1,3414722.0,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,TV_GRPs_Own,1061667.67777043,1061667.67777043,0.0,0.0,2390305.4,4439138.600000001,20251120162821,test@gmail.com,test3,,20-11-2025 16:28,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",4192419.73525529,0.0,1372569.226419702,1372569.226419702,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,1061667.67777043,1061667.67777043,Revenue,0,0,0.0,0.3109089635321499,0.32739308396947087
C5i,Base Total,Base Total,Base Total,Base Total,2025-01-06,33799760.8614093,-3.93382898500662e-07,7376994.74406895,0,1,0.0,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Base Total,124077577.10566053,124077577.10566053,0.0,0.0,3590524.299999993,6668115.699999987,20251120171702,test@gmail.com,r,,20-11-2025 17:17,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",0.0,0.0,124077577.10566053,124077577.10566053,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11024980.0888353,11024980.0888353,Revenue,0,0,0.0,2.1196905914371444,2.157514814585329
C5i,Incremental,NonMedia,Promos,Any_Ad_Promo_Own,2025-01-06,33799760.8614093,-3.93382898500662e-07,7376994.74406895,0,1,5129318.99999999,1,1,1,1,1,1,Logistic,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_Ad_Promo_Own,11024980.0888353,10872569.22477976,0.0,0.0,3590524.299999993,6668115.699999987,20251120171702,test@gmail.com,r,,20-11-2025 17:17,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",5392640.459661572,0.0,11634701.68145208,11634701.68145208,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11024980.0888353,11024980.0888353,Revenue,0,0,0.0,2.1196905914371444,2.157514814585329
C5i,Incremental,NonMedia,Promos,Any_Display_Promo_Own,2025-01-06,-0.619711158920894,1.0,0.0,0,1,1935928.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_Display_Promo_Own,1052139.77347781,1041722.547997836,0.0,0.0,1355150.5999999999,2516707.4,20251120171702,test@gmail.com,r,,20-11-2025 17:17,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",2516707.4,0.0,1354239.312397186,1354239.312397186,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,1052139.77347781,1052139.77347781,Revenue,0,0,0.0,0.5380998404888178,0.5380996266777719
C5i,Incremental,NonMedia,TPR,Any_TPR_Own,2025-01-06,-0.113086792333869,1.0,0.0,0,1,12622250.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Any_TPR_Own,11385318.4276041,11272592.50257837,0.0,0.0,8835576.0,16408926.0,20251120171702,test@gmail.com,r,,20-11-2025 17:17,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",10637688.990415879,0.0,9468977.70216583,9468977.70216583,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,11385318.4276041,11385318.4276041,Revenue,0,0,0.0,0.8930731448496402,0.8901348507835669
C5i,Incremental,Media,TRADITIONAL,Online_Coupon,2025-01-06,4.96986785511427,0.800960250592045,0.0,0,1,173580.0,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Online_Coupon,2371580.89639401,2349813.929868129,0.0,0.0,121506.99999999999,225655.0,20251120171702,test@gmail.com,r,,20-11-2025 17:17,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",225655.0,0.0,2950660.596747373,2950660.596747373,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,2371580.89639401,2371580.89639401,Revenue,0,0,0.0,13.537354129900502,13.075981461733058
C5i,Incremental,NonMedia,Promos,Promo_Leaflets,2025-01-06,0.776596435832932,0.999999999999999,0.0,0,1,418674.46,1,1,1,1,1,1,Power,1,0,2025-01-06,Group,1,2025,Q1-25,Jan-25,Promo_Leaflets,919325.675169105,910223.4407614905,0.0,0.0,293073.122,544277.7980000001,20251120171702,test@gmail.com,r,,20-11-2025 17:17,Yearly,"Jan-25, Jun-25, Jul-25, Aug-25, Sep-25, Oct-25, Nov-25, Dec-25",UMM Tactic Only,"Any_Ad_Promo_Own, Any_Display_Promo_Own, Any_TPR_Own, Online_Coupon, Promo_Leaflets, _Digital_Display_Impressions, _Youtube_Impressions, TV_GRPs_Own",544277.7980000001,0.0,1183290.472989938,1183290.472989938,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Optimization terminated successfully,1,True,Budget Adjustment,24311421,Yearly,,,C5i,1.0,1.0,1,919325.675169105,919325.675169105,Revenue,0,0,0.0,2.1740601057,2.1740561113057524
